gvkey,CUSIP,earningsdate,,permno,ticker,ret_1day,ret_1daypost,ret_5day,ret_3day,ret_2day,yq,,,,,,,
021542,00036020,05may2022,2022,76868,AAON,0.99373162,1.0956064,0.15003549,0.091210514,0.088738762,2022q2,,,,,,AXK,9
021542,00036020,08aug2022,2022,76868,AAON,1.0010582,0.97494769,-0.038366843,-0.036464937,-0.024020597,2022q3,,,,,,AXDX,47
021542,00036020,07nov2022,2022,76868,AAON,0.98794794,1.1350776,0.14987403,0.13147467,0.12139763,2022q4,,,,,,ACCL,13
021542,00036020,27feb2023,2023,76868,AAON,0.99691892,1.1187862,0.14317918,0.1419367,0.11533917,2023q1,,,,,,XLRN,34
021542,00036020,04may2023,2023,76868,AAON,0.99381816,1.0537577,-0.017348543,0.046381459,0.047243439,2023q2,,,,,,ACEL,20
021542,00036020,03aug2023,2023,76868,AAON,0.97970253,0.94537151,-0.078379318,-0.059971917,-0.073817149,2023q3,,,,,,ACCD,11
021542,00036020,06nov2023,2023,76868,AAON,0.99766946,1.0172318,0.0069545,0.021746395,0.014861115,2023q4,,,,,,ARAY,59
021542,00036020,28feb2024,2024,76868,AAON,1.014733,0.96102095,-0.04499948,-0.02091898,-0.024820304,2024q1,,,,,,ACW,24
021542,00036020,02may2024,2024,76868,AAON,0.95192629,0.85115284,-0.1937784,-0.18472819,-0.18976527,2024q2,,,,,,ACST,47
021542,00036020,01aug2024,2024,76868,AAON,0.99711347,1.0068407,0.036601484,0.012151154,0.003934435,2024q3,,,,,,GRCE,1
021542,00036020,07nov2024,2024,76868,AAON,0.98332202,1.1568633,0.17803942,0.18099746,0.13756926,2024q4,,,,,,ACET,36
001004,00036110,16mar2010,2010,54594,AIR,0.9991166,0.96669608,-0.07186202,-0.033876363,-0.034157872,2010q1,,,,,,AKAO,21
001004,00036110,15dec2010,2010,54594,AIR,1.0033928,1.0486516,0.024090528,0.047629885,0.052209552,2010q4,,,,,,ACER,24
001004,00036110,15mar2011,2011,54594,AIR,0.99460995,1.0124375,0.032173887,0.014024073,0.006980422,2011q1,,,,,,ACRX,52
001004,00036110,15dec2011,2011,54594,AIR,1.0160694,1.0590278,0.097883806,0.084134683,0.076045632,2011q4,,,,,,TLPH,4
001004,00036110,20mar2012,2012,54594,AIR,0.98246092,0.9046303,-0.12926102,-0.080610789,-0.11123605,2012q1,,,,,,SLRN,6
001004,00036110,18dec2012,2012,54594,AIR,1.0299245,1.137857,0.1341475,0.17473739,0.17190668,2012q4,,,,,,IDRA,51
001004,00036110,19mar2013,2013,54594,AIR,0.99629337,1.0806277,0.015009711,0.076440424,0.076622128,2013q1,,,,,,ACHV,29
001004,00036110,19dec2013,2013,54594,AIR,0.99546278,0.9545961,-0.071164429,-0.047671419,-0.049735107,2013q4,,,,,,ACHN,39
001004,00036110,20mar2014,2014,54594,AIR,1.0014738,0.92298084,-0.10688294,-0.078918919,-0.075658821,2014q1,,,,,,ACIW,59
001004,00036110,18dec2014,2014,54594,AIR,1.0135345,0.92999846,-0.032115906,-0.061296623,-0.057414461,2014q4,,,,,,ACRS,37
001004,00036110,30mar2015,2015,54594,AIR,0.94355083,0.98296118,-0.076596521,-0.07227385,-0.072526187,2015q1,,,,,,APKT,12
001004,00036110,17dec2015,2015,54594,AIR,0.99877626,1.0836433,0.1564164,0.10204346,0.082317241,2015q4,,,,,,ACU,59
001004,00036110,22mar2016,2016,54594,AIR,0.98821568,1.0591308,0.00774446,0.026698284,0.046649601,2016q1,,,,,,ACOR,56
001004,00036110,21dec2016,2016,54594,AIR,1.0019617,0.91301101,-0.093588218,-0.086944871,-0.085197955,2016q4,,,,,,ADTN,58
001004,00036110,21mar2017,2017,54594,AIR,0.97343826,1.0455476,0.009033525,0.016877824,0.017776046,2017q1,,,,,,ACRV,9
001004,00036110,21dec2017,2017,54594,AIR,1.0188706,0.91506469,-0.075820282,-0.062122677,-0.067667514,2017q4,,,,,,ACTL,2
001004,00036110,20mar2018,2018,54594,AIR,1.0016977,1.0177398,0.021991132,0.020628985,0.019467592,2018q1,,,,,,ACTV,11
001004,00036110,18dec2018,2018,54594,AIR,1.0660923,0.93787318,-0.043276869,-0.00260147,-0.00014068,2018q4,,,,,,ACTI,3
001004,00036110,19mar2019,2019,54594,AIR,0.99953723,0.94816059,-0.03691601,-0.030161601,-0.052278187,2019q1,,,,,,ATVI,54
001004,00036110,19dec2019,2019,54594,AIR,1.0068768,1.1314412,0.045396686,0.13244255,0.139222,2019q4,,,,,,ATNM,40
001004,00036110,24mar2020,2020,54594,AIR,1.0636293,1.0609472,0.24262601,0.14528118,0.12845442,2020q1,,,,,,ACTU,5
001004,00036110,17dec2020,2020,54594,AIR,1.0019681,1.0179827,0.009968734,-0.011733562,0.019986222,2020q4,,,,,,BIRT,15
001004,00036110,23mar2021,2021,54594,AIR,0.97351277,1.0275989,0.008803502,-0.020974489,0.000380675,2021q1,,,,,,AYI,43
001004,00036110,21dec2021,2021,54594,AIR,1.0292025,1.0146526,0.045214005,0.047217287,0.044283003,2021q4,,,,,,GOLF,41
001004,00036110,22mar2022,2022,54594,AIR,1.0036049,1.0867329,0.10448801,0.11078696,0.090650462,2022q1,,,,,,ABOS,14
001004,00036110,20dec2022,2022,54594,AIR,1.0120257,0.93912888,-0.03489792,-0.038304172,-0.0495774,2022q4,,,,,,ACUR,27
001004,00036110,21mar2023,2023,54594,AIR,1.0007981,1.0665913,0.064925447,0.0838551,0.067442499,2023q1,,,,,,AFIB,15
001004,00036110,21dec2023,2023,54594,AIR,0.98639119,0.89557409,-0.13261276,-0.1196705,-0.11661361,2023q4,,,,,,ADGI,5
001004,00036110,21mar2024,2024,54594,AIR,0.98953354,0.94327819,-0.055829398,-0.057789858,-0.066594556,2024q1,,,,,,IVVD,9
164506,00081T10,28apr2010,2010,90825,ABD,0.99148101,1.0082865,0.013530262,0.022446606,-0.000303108,2010q2,,,,,,ADGM,1
164506,00081T10,28jul2010,2010,90825,ABD,0.9610675,1.0764627,0.089956485,0.047958225,0.03455339,2010q3,,,,,,ADMP,34
164506,00081T10,27oct2010,2010,90825,ABD,1.0697562,0.99406707,0.022476276,0.051331446,0.063409351,2010q4,,,,,,DMK,1
164506,00081T10,09feb2011,2011,90825,ABD,1.0127022,0.99522358,0.042844683,0.018676301,0.007865183,2011q1,,,,,,ADMS,31
164506,00081T10,27apr2011,2011,90825,ABD,1.0187204,0.98897964,-0.006604963,-0.007967596,0.007493693,2011q2,,,,,,JEWL,2
164506,00081T10,27jul2011,2011,90825,ABD,1.1762464,1.0186166,0.18002388,0.19038071,0.19814405,2011q3,,,,,,ADGF,9
164506,00081T10,26oct2011,2011,90825,ABD,1.1350317,1.0269047,0.14572968,0.14984001,0.16556932,2011q4,,,,,,AE,59
164506,00081T10,15feb2012,2012,90825,ABD,1.0308416,1.0220973,0.06226556,0.052459028,0.05362045,2012q1,,,,,,ADPT,32
164506,00081T10,10may2012,2012,90825,ACCO,1.0238748,1.009517,-0.00171092,0.008096859,0.033618957,2012q2,,,,,,ATXG,7
164506,00081T10,09aug2012,2012,90825,ACCO,0.85095978,0.97020555,-0.19109879,-0.12702529,-0.1743941,2012q3,,,,,,AHCO,20
164506,00081T10,31oct2012,2012,90825,ACCO,1.1785967,1.0398911,0.16866593,0.18670937,0.22561218,2012q4,,,,,,ADUS,59
164506,00081T10,13feb2013,2013,90825,ACCO,0.96051586,0.99047184,-0.049316932,-0.02988809,-0.048636064,2013q1,,,,,,AEY,55
164506,00081T10,26apr2013,2013,90825,ACCO,0.95145565,1.0125984,-0.048266422,-0.028514944,-0.036557488,2013q2,,,,,,TSRA,28
164506,00081T10,31jul2013,2013,90825,ACCO,0.90901709,1.0134577,-0.067414947,-0.055732053,-0.078749709,2013q3,,,,,,XPER,31
164506,00081T10,30oct2013,2013,90825,ACCO,0.83641225,0.99671513,-0.16536063,-0.18162906,-0.16633524,2013q4,,,,,,ADEA,9
164506,00081T10,12feb2014,2014,90825,ACCO,1.048508,0.96857345,0.02856553,0.020688618,0.015557129,2014q1,,,,,,ADEP,22
164506,00081T10,30apr2014,2014,90825,ACCO,1.0391116,0.97965199,0.00254482,0.000263131,0.017967777,2014q2,,,,,,IOTS,19
164506,00081T10,30jul2014,2014,90825,ACCO,1.0774038,1.0378201,0.095688283,0.11670672,0.11815127,2014q3,,,,,,ADIL,24
164506,00081T10,29oct2014,2014,90825,ACCO,1.1521099,0.931032,0.12249889,0.075737648,0.072651163,2014q4,,,,,,ADBE,60
164506,00081T10,11feb2015,2015,90825,ACCO,0.93097317,0.99756235,-0.030676363,-0.055689719,-0.071296237,2015q1,,,,,,ADLR,7
164506,00081T10,29apr2015,2015,90825,ACCO,0.96003169,0.98710281,-0.028901158,-0.026907364,-0.052349992,2015q2,,,,,,DV,43
164506,00081T10,29jul2015,2015,90825,ACCO,1.1106423,1.0041721,0.076052293,0.11098651,0.11527601,2015q3,,,,,,ATGE,30
164506,00081T10,28oct2015,2015,90825,ACCO,1.0149862,0.97074068,-0.008774485,-0.021203719,-0.014711681,2015q4,,,,,,ADTH,10
164506,00081T10,10feb2016,2016,90825,ACCO,1.1430712,0.9686957,0.13414915,0.086652443,0.10728814,2016q1,,,,,,AAP,59
164506,00081T10,27apr2016,2016,90825,ACCO,1.0962249,0.9840287,0.13196145,0.098627068,0.078716822,2016q2,,,,,,ABAT,12
164506,00081T10,02aug2016,2016,90825,ACCO,0.91651905,0.97803694,-0.1131886,-0.0999953,-0.10361052,2016q3,,,,,,AATI,7
164506,00081T10,24oct2016,2016,90825,ACCO,1.197542,1.0545956,0.21420403,0.24935219,0.2629225,2016q4,,,,,,API,18
164506,00081T10,22feb2017,2017,90825,ACCO,1.09864,0.99384141,0.088254713,0.10272393,0.091873959,2017q1,,,,,,AEHR,21
164506,00081T10,03may2017,2017,90825,ACCO,0.9779256,0.97189581,-0.11790031,-0.049800742,-0.049558196,2017q2,,,,,,ABCO,28
164506,00081T10,01aug2017,2017,90825,ACCO,0.97188932,0.93050444,-0.080478296,-0.11013918,-0.095652685,2017q3,,,,,,ACM,59
164506,00081T10,30oct2017,2017,90825,ACCO,0.99572873,1.0056922,-0.022545461,-0.002351515,0.001396686,2017q4,,,,,,AEGR,24
164506,00081T10,14feb2018,2018,90825,ACCO,1.1470731,1.0506645,0.17380145,0.20169747,0.20518903,2018q1,,,,,,ADES,45
164506,00081T10,01may2018,2018,90825,ACCO,0.96046442,1.0271258,-0.048037466,-0.034167297,-0.01348221,2018q2,,,,,,ARQ,4
164506,00081T10,31jul2018,2018,90825,ACCO,0.93564075,0.99348325,-0.086188614,-0.085332178,-0.070456587,2018q3,,,,,,INSU,7
164506,00081T10,30oct2018,2018,90825,ACCO,0.78178799,1.004639,-0.13752243,-0.21612385,-0.21458529,2018q4,,,,,,AEGN,38
164506,00081T10,13feb2019,2019,90825,ACCO,0.97869968,0.99587357,-0.004306877,-0.010106694,-0.025338825,2019q1,,,,,,AMTX,42
164506,00081T10,02may2019,2019,90825,ACCO,0.93040293,1.032946,-0.058552172,-0.063230537,-0.038944032,2019q2,,,,,,AERI,37
164506,00081T10,30jul2019,2019,90825,ACCO,0.9988277,1.2114527,0.22097152,0.21773644,0.21003249,2019q3,,,,,,AGLE,30
164506,00081T10,29oct2019,2019,90825,ACCO,1.0005741,0.88478225,-0.097057991,-0.11757784,-0.11470976,2019q4,,,,,,SYRE,4
164506,00081T10,11feb2020,2020,90825,ACCO,1.0020862,1.11914,0.043109354,0.10292728,0.12147474,2020q1,,,,,,ASIX,33
164506,00081T10,04may2020,2020,90825,ACCO,0.93330485,0.93578976,-0.18045481,-0.13635953,-0.12662286,2020q2,,,,,,AAVL,8
164506,00081T10,28jul2020,2020,90825,ACCO,1.0010949,1.0114986,-0.048116382,0.021511666,0.012606137,2020q3,,,,,,ADVM,34
164506,00081T10,27oct2020,2020,90825,ACCO,0.95487094,0.98053116,-0.13202101,-0.077317648,-0.063719295,2020q4,,,,,,AERC,3
164506,00081T10,16feb2021,2021,90825,ACCO,0.9822337,0.95704371,-0.076957047,-0.068509549,-0.059959415,2021q1,,,,,,MKUL,3
164506,00081T10,27apr2021,2021,90825,ACCO,1.003745,1.0371542,-0.009106932,0.02324257,0.041038297,2021q2,,,,,,ARX,14
164506,00081T10,28jul2021,2021,90825,ACCO,1.0239592,1.0550481,0.079055823,0.078865878,0.080326244,2021q3,,,,,,HIVE,22
164506,00081T10,26oct2021,2021,90825,ACCO,1.0079602,0.93699235,-0.081581503,-0.067080624,-0.055549011,2021q4,,,,,,GY,13
164506,00081T10,15feb2022,2022,90825,ACCO,1.0167764,1.0471977,0.12766355,0.077067517,0.064765953,2022q1,,,,,,AJRD,32
164506,00081T10,26apr2022,2022,90825,ACCO,1.0015179,0.9724558,-0.026725681,-0.026254527,-0.026068117,2022q2,,,,,,APFH,3
164506,00081T10,08aug2022,2022,90825,ACCO,1.0029827,0.9144274,-0.055764381,-0.078634135,-0.082845062,2022q3,,,,,,ADN,13
164506,00081T10,07nov2022,2022,90825,ACCO,1.0196764,1.1194669,0.16736002,0.15901099,0.14149405,2022q4,,,,,,AMD,59
164506,00081T10,23feb2023,2023,90825,ACCO,1.0094401,0.96077758,0.033171132,-0.017265212,-0.030152597,2023q1,,,,,,WMS,50
164506,00081T10,04may2023,2023,90825,ACCO,1.0068371,1.1373693,0.16406049,0.15368423,0.14514567,2023q2,,,,,,ADSW,16
164506,00081T10,08aug2023,2023,90825,ACCO,1.0047559,0.96182895,-0.074499808,-0.047236539,-0.033596739,2023q3,,,,,,ADV,16
164506,00081T10,02nov2023,2023,90825,ACCO,0.99952358,0.96320862,-0.091607265,-0.042729471,-0.037250288,2023q4,,,,,,AEIS,58
164506,00081T10,22feb2024,2024,90825,ACCO,0.97846133,0.86847144,-0.11632206,-0.1450572,-0.15023425,2024q1,,,,,,ADVS,20
164506,00081T10,02may2024,2024,90825,ACCO,1.0234354,0.98044157,-0.012167885,-0.006886605,0.003418539,2024q2,,,,,,AIM,7
164506,00081T10,01aug2024,2024,90825,ACCO,0.98997194,0.9535777,-0.063131012,-0.080587305,-0.055984836,2024q3,,,,,,AVAV,58
164506,00081T10,31oct2024,2024,90825,ACCO,1.0029438,1.0697845,0.20043844,0.098305725,0.072933771,2024q4,,,,,,ASLE,16
065569,00086T10,06may2010,2010,85452,ACMR,0.9759382,0.99014479,-0.078566641,-0.064731985,-0.033679858,2010q2,,,,,,AWIN,3
065569,00086T10,10aug2010,2010,85452,ACMR,0.8732093,1.0041043,-0.13892427,-0.1283413,-0.12320682,2010q3,,,,,,LIDR,13
065569,00086T10,09nov2010,2010,85452,ACMR,0.963853,0.9284631,-0.12934212,-0.11088819,-0.10509806,2010q4,,,,,,AFFX,24
065569,00086T10,29mar2011,2011,85452,ACMR,0.81471533,1.0393102,-0.14945602,-0.15307185,-0.15325809,2011q1,,,,,,MDGN,22
065569,00086T10,10may2011,2011,85452,ACMR,1.0147039,1.0575122,0.028597509,0.054173045,0.073061682,2011q2,,,,,,GNMX,12
065569,00086T10,03aug2011,2011,85452,ACMR,0.86798012,1.0148753,-0.12939498,-0.12039772,-0.11910843,2011q3,,,,,,AEVA,15
065569,00086T10,07nov2011,2011,85452,ACMR,0.99825507,0.98249495,0.025715299,-0.016840836,-0.019219421,2011q4,,,,,,AGAM,3
001013,00088630,05may2010,2010,50906,ADCT,0.97184938,1.0273674,-0.008999536,-0.007536825,-0.001553701,2010q2,,,,,,ATPC,3
001013,00088630,04aug2010,2010,50906,ADCT,0.99568909,0.99700159,-0.002140279,-0.003737612,-0.007296397,2010q3,,,,,,FEED,6
001013,00088630,23nov2010,2010,50906,ADCT,1.0153013,0.9835344,0.007048859,-0.000750428,-0.001416243,2010q4,,,,,,A,60
061523,00088U10,11may2010,2010,82544,ADAM,1.0243253,0.97865438,0.015037037,-0.00753829,0.002460377,2010q2,,,,,,AGEN,59
061523,00088U10,10aug2010,2010,82544,ADAM,0.98969924,1.0043851,0.056223385,-0.032552797,-0.005960791,2010q3,,,,,,AGYS,59
061523,00088U10,09nov2010,2010,82544,ADAM,0.97094655,0.96907324,-0.10534712,-0.021549923,-0.059081681,2010q4,,,,,,AGRX,39
017653,00089910,10nov2014,2014,15056,ADMA,,1.0363801,,,,2014q4,,,,,,AGIO,46
017653,00089910,09mar2015,2015,15056,ADMA,0.99388117,1.0351079,-0.13155523,0.001230686,0.02877425,2015q1,,,,,,AGTI,12
017653,00089910,12may2015,2015,15056,ADMA,0.99870849,1.0616707,0.014159369,0.048098952,0.060299512,2015q2,,,,,,UAVS,19
017653,00089910,11aug2015,2015,15056,ADMA,1.0147815,0.98940617,-0.002590669,-0.032981675,0.004031065,2015q3,,,,,,AGFY,10
017653,00089910,10nov2015,2015,15056,ADMA,1.0042567,1.0019312,0.034951955,0.034020528,0.006196133,2015q4,,,,,,BLVD,5
017653,00089910,23mar2016,2016,15056,ADMA,1.0143042,1.1740541,0.31532785,0.23111908,0.19084808,2016q1,,,,,,AGFS,31
017653,00089910,13may2016,2016,15056,ADMA,1.0216388,1.0184574,0.035022825,0.015290097,0.040495515,2016q2,,,,,,AGIL,8
017653,00089910,12aug2016,2016,15056,ADMA,1.0644283,0.94360334,-0.09542945,-0.000441116,0.004398115,2016q3,,,,,,AGL,14
017653,00089910,10nov2016,2016,15056,ADMA,1.0386676,1.1329738,0.18827489,0.21012898,0.17678308,2016q4,,,,,,ALRN,38
017653,00089910,24feb2017,2017,15056,ADMA,0.99327344,0.99800503,-0.092533916,-0.041851778,-0.008708106,2017q1,,,,,,AISP,2
017653,00089910,12may2017,2017,15056,ADMA,1.0275438,0.97596431,-0.036458656,0.037366327,0.002846035,2017q2,,,,,,AIMT,21
017653,00089910,11aug2017,2017,15056,ADMA,1.0088016,0.99697578,0.006174812,-0.022760836,0.005750715,2017q3,,,,,,ABNB,16
017653,00089910,03nov2017,2017,15056,ADMA,1.0130209,0.91754568,-0.11936443,-0.16034405,-0.07050702,2017q4,,,,,,AIRM,28
017653,00089910,05mar2018,2018,15056,ADMA,0.96946311,1.0140815,0.12532578,-0.007377088,-0.016885445,2018q1,,,,,,AIRI,36
017653,00089910,14may2018,2018,15056,ADMA,1.0533328,1.0095667,0.12485169,0.10155796,0.063409798,2018q2,,,,,,AL,54
017653,00089910,10aug2018,2018,15056,ADMA,0.98881876,0.98037398,-0.025685852,-0.003333262,-0.030587811,2018q3,,,,,,APD,59
017653,00089910,08nov2018,2018,15056,ADMA,0.99946409,0.92609692,-0.054931931,-0.046701252,-0.074399412,2018q4,,,,,,AIRT,56
017653,00089910,13mar2019,2019,15056,ADMA,0.98340315,1.0112716,0.071672514,0.001985547,-0.005512326,2019q1,,,,,,ATSG,59
017653,00089910,08may2019,2019,15056,ADMA,1.0474375,1.0326425,0.033293542,0.1013416,0.081628524,2019q2,,,,,,ARG,25
017653,00089910,08aug2019,2019,15056,ADMA,1.0172909,1.0100734,0.19344029,0.077751741,0.027538499,2019q3,,,,,,AIRG,34
017653,00089910,06nov2019,2019,15056,ADMA,0.96919686,0.90478814,-0.15003815,-0.12384442,-0.12308221,2019q4,,,,,,AIRS,13
017653,00089910,12mar2020,2020,15056,ADMA,1.0448925,0.90079981,-0.10753408,-0.11349453,-0.058761027,2020q1,,,,,,AAI,5
017653,00089910,06may2020,2020,15056,ADMA,1.0153172,0.80542785,-0.18245727,-0.18156785,-0.18223529,2020q2,,,,,,MIMO,7
017653,00089910,05aug2020,2020,15056,ADMA,1.0488535,0.7973128,-0.11866093,-0.16999654,-0.16373564,2020q3,,,,,,AKAM,59
017653,00089910,05nov2020,2020,15056,ADMA,0.96490765,0.90525842,-0.16892931,-0.11842237,-0.12650926,2020q4,,,,,,AKRX,37
017653,00089910,25mar2021,2021,15056,ADMA,1.0287971,0.86756361,-0.17322485,-0.12981725,-0.10745297,2021q1,,,,,,AKBA,43
017653,00089910,12may2021,2021,15056,ADMA,0.98785418,0.96029884,0.040017951,-0.011041314,-0.051364798,2021q2,,,,,,AKCA,13
017653,00089910,11aug2021,2021,15056,ADMA,0.99107713,0.98495001,-0.075174622,-0.03078844,-0.023838621,2021q3,,,,,,AKUS,10
017653,00089910,10nov2021,2021,15056,ADMA,0.99637365,1.1332657,0.1284664,0.16514602,0.12915613,2021q4,,,,,,AKTS,29
017653,00089910,24mar2022,2022,15056,ADMA,1.0142864,1.083583,0.11809569,0.015948739,0.099063434,2022q1,,,,,,AKRO,22
017653,00089910,11may2022,2022,15056,ADMA,0.90531331,1.1733557,0.20810387,0.10918223,0.062254529,2022q2,,,,,,AKLI,7
017653,00089910,10aug2022,2022,15056,ADMA,1.0217201,1.0521113,0.12535994,0.06101625,0.0749631,2022q3,,,,,,AKYA,14
017653,00089910,09nov2022,2022,15056,ADMA,0.9674964,1.2200154,0.2719065,0.21145983,0.1803605,2022q4,,,,,,AKU,10
017653,00089910,23mar2023,2023,15056,ADMA,1.0314298,1.0627872,0.044029117,0.082365289,0.096190386,2023q1,,,,,,ALG,59
017653,00089910,10may2023,2023,15056,ADMA,1.0247321,1.1118095,0.19592735,0.13399222,0.13930692,2023q2,,,,,,ALAN,3
017653,00089910,09aug2023,2023,15056,ADMA,0.98713344,1.0614841,0.12263241,0.052809678,0.047826406,2023q3,,,,,,ALRM,38
017653,00089910,08nov2023,2023,15056,ADMA,0.98144072,1.0664533,0.022184158,0.061495297,0.04666071,2023q4,,,,,,ALK,59
017653,00089910,28feb2024,2024,15056,ADMA,0.9767862,0.99090528,0.045888282,-0.013187812,-0.032097347,2024q1,,,,,,ALSK,45
017653,00089910,09may2024,2024,15056,ADMA,1.0043241,1.270552,0.31118396,0.26811489,0.27604598,2024q2,,,,,,AIN,59
017653,00089910,08aug2024,2024,15056,ADMA,1.0418485,1.3050932,0.41048855,0.32275829,0.35970938,2024q3,,,,,,AMRI,30
017653,00089910,07nov2024,2024,15056,ADMA,0.99542737,1.143217,0.11763612,0.15940066,0.13798942,2024q4,,,,,,ALB,59
032930,00090Q10,15mar2018,2018,17223,ADT,0.87683553,0.97516888,-0.13650642,-0.16778341,-0.14493728,2018q1,,,,,,ACV,5
032930,00090Q10,09may2018,2018,17223,ADT,0.90387625,1.0041609,-0.15294349,-0.078751884,-0.092362784,2018q2,,,,,,ACI,18
032930,00090Q10,08aug2018,2018,17223,ADT,1.0363355,0.89375126,0.028068949,-0.058328159,-0.073773876,2018q3,,,,,,ALBO,24
032930,00090Q10,07nov2018,2018,17223,ADT,0.99440527,1.0945807,-0.025509872,0.028532151,0.088456757,2018q4,,,,,,AA,33
032930,00090Q10,11mar2019,2019,17223,ADT,1.0141076,0.86286932,-0.20154741,-0.1463829,-0.12495772,2019q1,,,,,,ALDR,22
032930,00090Q10,07may2019,2019,17223,ADT,1.0104152,0.89081287,-0.053787012,-0.080749743,-0.099909157,2019q2,,,,,,ALDX,43
032930,00090Q10,06aug2019,2019,17223,ADT,0.97740489,0.93744951,-0.1694601,-0.11438094,-0.083732247,2019q3,,,,,,ALEC,24
032930,00090Q10,12nov2019,2019,17223,ADT,0.99756485,1.081269,0.047171943,0.050552182,0.078636013,2019q4,,,,,,IMA,1
032930,00090Q10,05mar2020,2020,17223,ADT,0.95767421,0.96196383,-0.1230213,-0.04775165,-0.078752078,2020q1,,,,,,ALR,28
032930,00090Q10,07may2020,2020,17223,ADT,1.0047611,0.9849478,0.034699127,-0.013437675,-0.010362815,2020q2,,,,,,ALXN,45
032930,00090Q10,05aug2020,2020,17223,ADT,0.99325675,0.93587863,-0.13273169,-0.12360228,-0.070432246,2020q3,,,,,,ALXA,25
032930,00090Q10,05nov2020,2020,17223,ADT,1.0223417,1.0000451,0.035041723,0.029705917,0.022387892,2020q4,,,,,,ALCO,59
032930,00090Q10,25feb2021,2021,17223,ADT,0.95148659,0.80658889,-0.27025589,-0.21488146,-0.23254147,2021q1,,,,,,ALGN,59
032930,00090Q10,05may2021,2021,17223,ADT,0.99788356,1.0288659,0.014343404,0.01464218,0.026688417,2021q2,,,,,,ALIM,57
032930,00090Q10,04aug2021,2021,17223,ADT,0.99267632,0.86818337,-0.14915416,-0.14321998,-0.13817489,2021q3,,,,,,ALGS,17
032930,00090Q10,09nov2021,2021,17223,ADT,1.1239989,0.89747494,0.009493965,0.002295133,0.008760862,2021q4,,,,,,ALIT,14
032930,00090Q10,01mar2022,2022,17223,ADT,1.0369147,1.0371128,0.054134201,0.074320734,0.075397551,2022q1,,,,,,ALKT,14
032930,00090Q10,05may2022,2022,17223,ADT,1.007315,1.0027142,0.015667491,0.017858133,0.010049023,2022q2,,,,,,ALLK,26
032930,00090Q10,04aug2022,2022,17223,ADT,1.0538207,1.0419363,0.08071202,0.098353185,0.098014109,2022q3,,,,,,ALLR,10
032930,00090Q10,03nov2022,2022,17223,ADT,1.0101067,1.0146192,0.039068293,0.02631258,0.024873696,2022q4,,,,,,BIRD,13
032930,00090Q10,28feb2023,2023,17223,ADT,0.9618631,1.0111163,-0.050335508,-0.038047627,-0.027444582,2023q1,,,,,,AYE,4
032930,00090Q10,02may2023,2023,17223,ADT,0.86961699,0.92988223,-0.13111003,-0.19565906,-0.1913586,2023q2,,,,,,ATI,59
032930,00090Q10,08aug2023,2023,17223,ADT,1.0291065,1.0333984,0.037204865,0.025258806,0.063477039,2023q3,,,,,,ALGT,59
032930,00090Q10,02nov2023,2023,17223,ADT,1.1447132,0.931382,0.032322086,0.040813919,0.066165209,2023q4,,,,,,ALGM,17
032930,00090Q10,28feb2024,2024,17223,ADT,1.1032205,1.0043585,0.09114667,0.088340849,0.1080289,2024q1,,,,,,ALNA,20
032930,00090Q10,25apr2024,2024,17223,ADT,0.99612063,1.0063823,0.029913658,0.006098849,0.002478235,2024q2,,,,,,AGN,19
032930,00090Q10,01aug2024,2024,17223,ADT,0.92672336,0.99727565,-0.0471876,-0.083183631,-0.075801343,2024q3,,,,,,ALE,59
032930,00090Q10,24oct2024,2024,17223,ADT,1.1736858,0.96919173,0.058271527,0.14082113,0.13752654,2024q4,,,,,,AIQ,30
039175,00091E10,07sep2021,2021,21604,ABSI,0.86322719,0.83131754,-0.2624996,-0.25755763,-0.28238413,2021q3,,,,,,AENT,4
039175,00091E10,09nov2021,2021,21604,ABSI,0.79212791,0.91629094,-0.33600241,-0.22617233,-0.27418038,2021q4,,,,,,AHGP,33
039175,00091E10,22mar2022,2022,21604,ABSI,1.052999,1.0185614,-0.088297576,-0.094712563,0.072544023,2022q1,,,,,,AFOP,25
039175,00091E10,11may2022,2022,21604,ABSI,0.88961464,1.0157224,-0.15475282,-0.15863508,-0.096398458,2022q2,,,,,,ARLP,59
039175,00091E10,11aug2022,2022,21604,ABSI,1.1407006,0.98105592,0.12509511,0.17986675,0.11909106,2022q3,,,,,,LNT,59
039175,00091E10,09nov2022,2022,21604,ABSI,1.0537095,0.91001135,0.003868175,-0.017209088,-0.041112348,2022q4,,,,,,AESE,11
039175,00091E10,30mar2023,2023,21604,ABSI,0.94630295,1.0270523,0.04878664,0.03898339,-0.028097412,2023q1,,,,,,AGAE,8
039175,00091E10,15may2023,2023,21604,ABSI,1.018955,0.92216879,-0.062484853,-0.050954718,-0.060351487,2023q2,,,,,,AHPI,50
039175,00091E10,14aug2023,2023,21604,ABSI,1.0495163,0.93833482,-0.003852604,-0.031586118,-0.015202341,2023q3,,,,,,AHCI,6
039175,00091E10,14nov2023,2023,21604,ABSI,1.0971649,0.99804562,0.11438502,0.078137934,0.095020585,2023q4,,,,,,AMOT,54
039175,00091E10,21mar2024,2024,21604,ABSI,1.0335438,0.94022745,0.076346271,0.018250898,-0.02823369,2024q1,,,,,,ALNT,5
039175,00091E10,14may2024,2024,21604,ABSI,0.94874334,0.98767841,-0.075713366,-0.034297671,-0.062946729,2024q2,,,,,,ALY,3
