gvkey,CUSIP,ticker,CIK,CoName,cik_source
32610,30057T10,AQUA,1604643.0,Evoqua Water Technologies Corp,cusip_link
19717,64135M10,AQXP,1404644.0,Neurogene Inc,cusip_link
18465,03674X10,AR,1433270.0,ANTERO RESOURCES CORP,cusip_link
26126,02922710,ARA,,,not_found
176670,00439710,ARAY,1138723.0,ACCURAY INC,cusip_link
142748,03875Q10,ARB,109758.0,ARBITRON INC,cusip_link
121493,04033V20,ARBA,1084755.0,ARIBA INC,cusip_link
160867,03875P40,ARBX,1136655.0,ARBINET CORP,cusip_link
14793,03940R10,ARCH,1037676.0,ARCH RESOURCES INC,cusip_link
183554,03956P10,ARCL,1470699.0,ARCHIPELAGO LEARNING INC,cusip_link
32715,03969T10,ARCT,1768224.0,Arcturus Therapeutics Holdings Inc.,ticker_fallback
13679,00213H10,ARCW,826326.0,ARC Group Worldwide Inc,cusip_link
18866,03879N10,ARCX,1578685.0,MIDCOAST ENERGY PARTNERS LP,cusip_link
142945,04004910,ARD,1123871.0,ARENA RESOURCES INC,cusip_link
1728,03976210,ARDNA,225051.0,ARDEN GROUP INC,cusip_link
33855,04033410,ARDS,,,not_found
34526,03980N10,ARDT,1756655.0,Ardent Health Partners Inc,cusip_link
20645,03969710,ARDX,1437402.0,ARDELYX INC,cusip_link
25589,02927U20,AREC,1590715.0,American Resources Corp,cusip_link
178798,03834A10,AREX,1405073.0,Approach Resources Inc,cusip_link
12950,00936310,ARG,804212.0,AIRGAS INC,cusip_link
28408,37253A10,ARGN,,,not_found
187720,04022120,ARGS,,,not_found
39820,04035M10,ARHS,1875444.0,Arhaus Inc,cusip_link
30674,04033A10,ARIA,884731.0,ARIAD PHARMACEUTICALS INC,cusip_link
165358,02916P10,ARII,1344596.0,AMERICAN RAILCAR INDUSTRIES INC/DE,cusip_link
39726,04041L10,ARIS,1865187.0,Aris Water Solutions Inc,cusip_link
117862,03937R10,ARJ,1072343.0,ARCH CHEMICALS INC,cusip_link
312066,04124210,ARKO,1823794.0,ARKO Corp,cusip_link
11872,04071210,ARKR,779544.0,ARK RESTAURANTS CORP,cusip_link
33766,04206A10,ARLO,1736946.0,Arlo Technologies Inc,cusip_link
122915,01877R10,ARLP,1086600.0,ALLIANCE RESOURCE PARTNERS LP,cusip_link
65399,59001K10,ARM,1113256.0,MERITOR INC,cusip_link
186858,03852U10,ARMK,1584509.0,Aramark,ticker_fallback
32895,04225U10,ARMO,1693664.0,ARMO BioSciences Inc,cusip_link
332115,04216R10,ARMP,921114.0,Armata Pharmaceuticals Inc,cusip_link
138122,04004760,ARNA,1080709.0,ARENA PHARMACEUTICALS INC,cusip_link
35978,03966V10,ARNC,1790982.0,Arconic Corp,cusip_link
28192,44320110,ARNC,,,not_found
162076,00191G10,ARP,1305168.0,ARC DOCUMENT SOLUTIONS INC,cusip_link
63789,04269E10,ARQL,1019695.0,ARQULE INC,cusip_link
36028,03969K10,ARQT,1787306.0,Arcutis Biotherapeutics Inc,cusip_link
141197,04269X10,ARRY,1100412.0,ARRAY BIOPHARMA INC,cusip_link
37200,04271T10,ARRY,1820721.0,Array Technologies Inc,cusip_link
1712,89464810,ARSD,,,not_found
179378,03966610,ARST,1368582.0,ARCSIGHT INC,cusip_link
61996,04313610,ARTC,1005010.0,ARTHROCARE CORP,cusip_link
122159,04289L10,ARTG,1086195.0,ART TECHNOLOGY GROUP INC,cusip_link
17341,04311320,ARTNA,863110.0,ARTESIAN RESOURCES CORP,cusip_link
38617,04317A10,ARTV,1817241.0,Artiva Biotherapeutics Inc,cusip_link
1783,04316810,ARTW,7623.0,ARTS WAY MANUFACTURING CO INC,cusip_link
29762,04268220,ARTX,916529.0,AROTECH CORP,cusip_link
176781,04317610,ARUN,1173752.0,ARUBA NETWORKS INC,cusip_link
34077,04335A10,ARVN,1655759.0,ARVINAS INC,cusip_link
1773,04273510,ARW,7536.0,ARROW ELECTRONICS INC,cusip_link
28806,04280A10,ARWR,879407.0,ARROWHEAD PHARMACEUTICALS INC,cusip_link
184639,00776710,ARX,1487990.0,AEROFLEX HOLDING CORP,cusip_link
178799,04338710,ARYX,1410064.0,ARYX THERAPEUTICS INC,cusip_link
36964,04342Y10,ASAN,1477720.0,Asana Inc,cusip_link
29143,03070Q10,ASCA,912145.0,AMERISTAR CASINOS INC,cusip_link
180821,04363210,ASCMA,1437106.0,ASCENT CAPITAL GROUP INC,cusip_link
1554,02942910,ASEI,5768.0,AMERICAN SCIENCE & ENGINEERING INC,cusip_link
64302,45778Q10,ASF,1000753.0,INSPERITY INC,cusip_link
25749,00191U10,ASGN,890564.0,ASGN Inc,cusip_link
24669,02364L10,ASGR,877476.0,AMERICA SERVICE GROUP INC /DE,cusip_link
1794,04418610,ASH,1674862.0,ASHLAND INC.,ticker_fallback
132518,04518A10,ASIA,1100969.0,ASIAINFO-LINKAGE INC,cusip_link
28070,00773T10,ASIX,1673985.0,AdvanSix Inc,cusip_link
37587,00810F10,ASLE,1754170.0,AerSale Corp,cusip_link
37054,00402L10,ASO,1817358.0,Academy Sports & Outdoors Inc,cusip_link
41768,00218A10,ASPI,1921865.0,ASP Isotopes Inc,cusip_link
187550,04523Y10,ASPN,1145986.0,ASPEN AEROGELS INC,cusip_link
170920,04530L20,ASPU,1487198.0,ASPEN GROUP INC,cusip_link
19418,05211J10,ASPX,1454189.0,Auspex Pharmaceuticals Inc,cusip_link
21150,04624N10,AST,1572552.0,Asterias Biotherapeutics Inc,cusip_link
61766,04648430,ASTC,1001907.0,ASTROTECH Corp,cusip_link
12262,04622410,ASTE,792987.0,ASTEC INDUSTRIES INC,cusip_link
166460,04363580,ASTI,1350102.0,"Ascent Solar Technologies, Inc.",ticker_fallback
64334,92346J10,ASTM,887359.0,Vericel Corp,cusip_link
39136,04634X20,ASTR,1814329.0,Astra Space Inc,cusip_link
38598,00217D10,ASTS,1780312.0,AST SpaceMobile Inc,cusip_link
25138,04649U10,ASUR,884144.0,ASURE SOFTWARE INC,cusip_link
31292,00215L10,ASV,1690881.0,ASV HOLDINGS INC,cusip_link
8864,03233250,ASYS,720500.0,AMTECH SYSTEMS INC,cusip_link
64160,00211W10,ATAC,933405.0,ATC TECHNOLOGY CORP,cusip_link
147101,00213J10,ATC,1157758.0,ATC Ventures Group Inc,cusip_link
36515,04943010,ATCX,1751143.0,ATLAS TECHNICAL CONSULTANTS INC,cusip_link
61069,04622E20,ATEA,945989.0,ASTEA INTERNATIONAL INC,cusip_link
166555,02081G20,ATEC,1350653.0,Alphatec Holdings Inc,cusip_link
19849,00212110,ATEN,1580808.0,A10 Networks Inc,cusip_link
18443,04747710,ATHL,1574648.0,Athlon Energy Inc,cusip_link
177930,04685W10,ATHN,1131096.0,ATHENAHEALTH INC,cusip_link
157635,04743P10,ATHR,1140486.0,ATHEROS COMMUNICATIONS INC,cusip_link
176017,04744L20,ATHX,,,not_found
10405,01741R10,ATI,1018963.0,ATI INC,cusip_link
296677,00216W20,ATIP,1815849.0,ATI Physical Therapy Inc,cusip_link
23220,68557N10,ATK,866121.0,Northrop Grumman Innovation Systems Inc,cusip_link
27014,04764910,ATKR,1666138.0,Atkore Inc.,ticker_fallback
158736,04929810,ATLS,1279228.0,ATLAS ENERGY INC,cusip_link
166458,04929Q10,ATLS,1623595.0,Atlas Energy Group LLC,cusip_link
18019,10586130,ATLX,1540684.0,Atlas Lithium Corp,ticker_fallback
29274,00207R10,ATMI,1041577.0,ATMI INC,cusip_link
23767,04951310,ATML,872448.0,ATMEL CORP,cusip_link
27737,04965B10,ATMR,1420520.0,Atomera Inc,cusip_link
42033,04956D10,ATMU,1921963.0,Atmus Filtration Technologies Inc,cusip_link
24708,00215F10,ATNI,879585.0,ATN International Inc,cusip_link
16947,00507W20,ATNM,1388320.0,Actinium Pharmaceuticals Inc,cusip_link
31405,04685N20,ATNX,,,not_found
164099,00187E20,ATNY,1081078.0,API Technologies Corp,cusip_link
4383,04956010,ATO,731802.0,ATMOS ENERGY CORP,cusip_link
185659,04962H50,ATOS,1488039.0,ATOSSA THERAPEUTICS INC,cusip_link
34144,00838920,ATPC,1713210.0,Agape ATP Corp,ticker_fallback
141982,00208J10,ATPG,1123647.0,ATP OIL & GAS CORP,cusip_link
28176,03833610,ATR,896622.0,APTARGROUP INC,cusip_link
21012,04651320,ATRA,1604464.0,"Atara Biotherapeutics, Inc.",ticker_fallback
163889,04963C20,ATRC,1323885.0,AtriCure Inc,cusip_link
1234,04990410,ATRI,701288.0,ATRION CORP,cusip_link
28712,04964A10,ATRM,908598.0,ATRM Holdings Inc,cusip_link
1823,04643310,ATRO,8063.0,ASTRONICS CORP,cusip_link
165394,00211E10,ATSC,1325460.0,ATS CORP,cusip_link
155280,00922R10,ATSG,894081.0,Air Transport Services Group Inc,cusip_link
22308,00208310,ATSI,,,not_found
1706,29276510,ATU,,,not_found
12485,02156K10,ATUS,1702780.0,Altice USA Inc,cusip_link
180405,00507V10,ATVI,718877.0,ACTIVISION BLIZZARD INC,cusip_link
1860,05009510,ATW,8411.0,ATWOOD OCEANICS INC,cusip_link
3612,22149T10,ATX,25793.0,COSTA INC,cusip_link
28093,00653L30,ATXG,1650101.0,ADDENTAX GROUP CORP,cusip_link
31848,05360L40,ATXI,1644963.0,AVENUE THERAPEUTICS INC,cusip_link
38239,05105P10,AUGX,1769804.0,Augmedix Inc,cusip_link
23001,46264C30,AUID,1534154.0,authID Inc.,ticker_fallback
65921,38111940,AUMN,1011509.0,Golden Minerals Co,ticker_fallback
39872,05153U10,AURA,1501796.0,Aura Biosciences Inc,cusip_link
177650,05266010,AUTH,1138830.0,AUTHENTEC INC,cusip_link
36759,03798830,AUVI,,,not_found
160272,05334D10,AUXL,1182129.0,AUXILIUM PHARMACEUTICALS INC,cusip_link
11304,05379B10,AVA,104918.0,AVISTA CORP,cusip_link
38688,05356F10,AVAH,1832332.0,Aveanna Healthcare Holdings Inc,cusip_link
176362,00807310,AVAV,1368622.0,AEROVIRONMENT INC,cusip_link
43861,04272N10,AVBP,1868279.0,ArriVent Biopharma Inc,cusip_link
30175,25510410,AVCA,,,not_found
1585,03037110,AVD,5981.0,AMERICAN VANGUARD CORP,cusip_link
34682,05355N10,AVDR,1343304.0,AVEDRO INC,cusip_link
39685,05368X10,AVDX,1858257.0,AvidXchange Holdings Inc,cusip_link
184046,05358830,AVEO,1325879.0,AVEO PHARMACEUTICALS INC,cusip_link
180711,11135F10,AVGO,1730168.0,Broadcom Inc.,ticker_fallback
22704,05373487,AVGR,1506928.0,Avinger Inc,cusip_link
27925,05367P10,AVID,896841.0,AVID TECHNOLOGY INC,cusip_link
64857,80360710,AVII,,,not_found
37292,04683R10,AVIR,1593899.0,"Atea Pharmaceuticals, Inc.",ticker_fallback
33610,05338G10,AVLR,1348036.0,AVALARA INC,cusip_link
21776,05348P40,AVNR,858803.0,AVANIR PHARMACEUTICALS INC,cusip_link
176572,05366Y20,AVNW,1377789.0,"AVIAT NETWORKS, INC.",ticker_fallback
37019,60510V10,AVO,1802974.0,Mission Produce Inc,cusip_link
1920,05430310,AVP,8868.0,AVON PRODUCTS INC,cusip_link
39157,05360410,AVPT,1777921.0,AvePoint Inc,cusip_link
33657,87897210,AVRO,,,not_found
1919,05380710,AVT,8858.0,AVNET INC,cusip_link
1906,00234P10,AVTR,39677.0,AV Homes Inc,cusip_link
35065,05352A10,AVTR,1722482.0,Avantor Inc,cusip_link
1072,00244410,AVX,859163.0,AVX CORP,cusip_link
166447,03279730,AVXL,1314052.0,ANAVEX LIFE SCIENCES CORP,cusip_link
26818,05366U10,AVXS,1652923.0,AveXis Inc,cusip_link
1913,05361110,AVY,8818.0,Avery Dennison Corp,cusip_link
32855,05351X10,AVYA,1418100.0,Avaya Holdings Corp,cusip_link
186714,43739Q10,AWAY,,,not_found
175689,04247X10,AWI,7431.0,ARMSTRONG WORLD INDUSTRIES INC,cusip_link
39169,00810J20,AWIN,,,not_found
179437,03042010,AWK,1410636.0,American Water Works Company Inc,cusip_link
9849,02989910,AWR,1056903.0,AMERICAN STATES WATER CO,cusip_link
63454,05453N10,AWRE,1015739.0,AWARE INC /MA/,cusip_link
110802,05343P10,AWX,1061069.0,AVALON HOLDINGS CORP,cusip_link
24005,00383030,AXAS,867665.0,ABRAXAS PETROLEUM CORP,cusip_link
6196,03529010,AXE,52795.0,ANIXTER INTERNATIONAL INC,cusip_link
33812,76151R20,AXIL,1718500.0,Axil Brands Inc,cusip_link
21118,00430H20,AXK,727207.0,Accelerate Diagnostics Inc,cusip_link
117861,02406110,AXL,1062231.0,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,cusip_link
35089,05454B20,AXLA,,,not_found
124634,03740A10,AXN,1060426.0,AOXING PHARMACEUTICAL COMPANY INC,cusip_link
34342,05465P10,AXNX,1603756.0,Axonics Inc,cusip_link
23933,82939910,AXON,1069183.0,"AXON ENTERPRISE, INC.",ticker_fallback
26349,05464T10,AXSM,1579428.0,Axsome Therapeutics Inc,cusip_link
110760,00246W10,AXTI,1051627.0,AXT INC,cusip_link
1279,01736110,AYE,3673.0,ALLEGHENY ENERGY INC,cusip_link
146017,00508Y10,AYI,1144215.0,ACUITY BRANDS INC,cusip_link
179461,05475485,AYTU,1385818.0,AYTU BIOPHARMA INC,cusip_link
30655,02156B10,AYX,1689923.0,Alteryx Inc,cusip_link
36193,05478C10,AZEK,1782754.0,AZEK Co Inc,cusip_link
23809,05333210,AZO,866787.0,AUTOZONE INC,cusip_link
30870,29109X10,AZPN,1897982.0,Aspen Technology Inc,cusip_link
36985,05479K10,AZYO,1708527.0,ELUTIA INC,cusip_link
1926,00247410,AZZ,8947.0,AZZ INC,cusip_link
2049,06780610,B,9984.0,BARNES GROUP INC,cusip_link
2285,09702310,BA,12927.0,BOEING CO,cusip_link
144436,63905010,BABY,,,not_found
37025,96812F10,BAER,1941536.0,Bridger Aerospace Group Holdings Inc,cusip_link
62330,28257U10,BAGL,949373.0,EINSTEIN NOAH RESTAURANT GROUP INC,cusip_link
180759,25532M10,BAGR,1394156.0,DIVERSIFIED RESTAURANT HOLDINGS INC,cusip_link
185881,09950210,BAH,1443646.0,Booz Allen Hamilton Holding Corp,cusip_link
25896,09857010,BAMM,891919.0,BOOKS A MILLION INC,cusip_link
32571,05988J10,BAND,1514416.0,Bandwidth Inc,cusip_link
38937,68622E10,BARK,1819574.0,Original Bark Co,cusip_link
137024,06985P20,BAS,1109189.0,BASIC ENERGY SERVICES INC,cusip_link
39059,22207T10,BASE,1845022.0,Couchbase Inc,cusip_link
65905,45783Q10,BASI,720154.0,Inotiv Inc,cusip_link
27186,04772630,BATRK,1958140.0,Atlanta Braves Holdings Inc,cusip_link
2086,07181310,BAX,10456.0,BAXTER INTERNATIONAL INC,cusip_link
37966,08975B10,BBAI,1836981.0,BigBearai Holdings Inc,cusip_link
264386,09193550,BBBB,1106942.0,BLACKBOARD INC,cusip_link
25338,07589610,BBBY,886158.0,BED BATH & BEYOND INC,cusip_link
174656,10677610,BBEP,,,not_found
162459,43114K20,BBG,,,not_found
129823,07401420,BBGI,1099160.0,BEASLEY BROADCAST GROUP INC,ticker_fallback
35632,10802T20,BBI,819050.0,Fresh Tracks Therapeutics Inc,cusip_link
35264,10806X10,BBIO,1743881.0,BridgeBio Pharma Inc,cusip_link
183921,09542810,BBLU,1422109.0,Blue Earth Inc,cusip_link
176863,08975050,BBND,1381325.0,BIGBAND NETWORKS INC,cusip_link
26012,09182610,BBOX,849547.0,BLACK BOX CORP,cusip_link
185194,10567B10,BBRG,1495479.0,FoodFirst Global Restaurants Inc,cusip_link
28410,06846310,BBSI,902791.0,BARRETT BUSINESS SERVICES INC,cusip_link
161055,12007610,BBW,1113809.0,BUILD-A-BEAR WORKSHOP INC,ticker_fallback
39571,09630810,BBX,315858.0,Bluegreen Vacations Holding Corp,cusip_link
2184,08651610,BBY,764478.0,BEST BUY CO INC,cusip_link
2444,11704310,BC,14930.0,BRUNSWICK CORP,ticker_fallback
37541,09077B10,BCAB,1826892.0,BioAtla Inc,cusip_link
50516,05547710,BCAX,2023658.0,Bicara Therapeutics Inc.,ticker_fallback
16486,09739D10,BCC,1328581.0,BOISE CASCADE CO,cusip_link
24598,09060U60,BCDA,925741.0,"BioCardia, Inc.",ticker_fallback
187698,17888H10,BCEI,1509589.0,CIVITAS RESOURCES INC,cusip_link
35270,04965G10,BCEL,1532346.0,Atreca Inc,cusip_link
153957,10501E30,BCLI,1137883.0,BRAINSTORM CELL THERAPEUTICS INC,cusip_link
28590,10969610,BCO,78890.0,BRINKS CO,ticker_fallback
141198,07367720,BCON,,,not_found
187959,10921T10,BCOV,,,not_found
1979,05766520,BCPC,9326.0,BALCHEM CORP,cusip_link
2044,06738310,BCR,9892.0,BARD C R INC /NJ/,cusip_link
29837,09058V10,BCRX,882796.0,BIOCRYST PHARMACEUTICALS INC,cusip_link
126615,09534T50,BCSI,1095600.0,BLUE COAT SYSTEMS INC,cusip_link
28940,07745410,BDC,913142.0,BELDEN INC,cusip_link
185372,18270P10,BDE,913277.0,Clarus Corp,cusip_link
4759,33851710,BDL,12040.0,FLANIGANS ENTERPRISES INC,ticker_fallback
66610,09128320,BDMS,948072.0,BIRNER DENTAL MANAGEMENT SERVICES INC,cusip_link
61712,09369810,BDR,1000683.0,BLONDER TONGUE LABORATORIES INC,cusip_link
148219,09060J10,BDSI,1103021.0,BIODELIVERY SCIENCES INTERNATIONAL INC,cusip_link
36052,09203E10,BDTX,1701541.0,Black Diamond Therapeutics Inc,cusip_link
2111,07588710,BDX,10795.0,BECTON DICKINSON & CO,cusip_link
33668,09371210,BE,1664703.0,Bloom Energy Corp,cusip_link
35714,07373V10,BEAM,1745999.0,Beam Therapeutics Inc,cusip_link
179441,09067210,BEAT,1779372.0,"HeartBeam, Inc.",ticker_fallback
39592,42238H10,BEAT,1779372.0,HeartBeam Inc,cusip_link
21487,07330210,BEAV,861361.0,B/E AEROSPACE INC,cusip_link
111662,07557120,BEBE,1059272.0,bebe stores inc,cusip_link
15106,07581110,BEC,840467.0,BECKMAN COULTER INC,cusip_link
160598,07368510,BECN,1124941.0,BEACON ROOFING SUPPLY INC,cusip_link
2124,07734730,BELFB,729580.0,BEL FUSE INC /NJ,cusip_link
28435,07813710,BELM,900708.0,BELL MICROPRODUCTS INC,cusip_link
180483,08579W10,BERY,1378992.0,BERRY GLOBAL GROUP INC,cusip_link
176726,82456810,BEST,,,not_found
24990,03211L10,BETR,1640313.0,Amplify Snack Brands INC,cusip_link
64741,10917810,BEXP,,,not_found
1981,05774110,BEZ,9342.0,BALDOR ELECTRIC CO,cusip_link
2435,11563720,BF,,,not_found
65275,10919410,BFAM,1437578.0,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,ticker_fallback
64851,09622730,BFLY,1030896.0,BLUEFLY INC,cusip_link
38079,12415510,BFLY,1804176.0,"Butterfly Network, Inc.",ticker_fallback
41936,12021E10,BFRG,1829247.0,"BullFrog AI Holdings, Inc.",ticker_fallback
39342,09077D20,BFRI,1858685.0,Biofrontera Inc,cusip_link
25405,36930010,BGC,1094831.0,"BGC Group, Inc.",ticker_fallback
145041,08915P10,BGFV,1156388.0,BIG 5 SPORTING GOODS Corp,cusip_link
2393,10904310,BGG,,,not_found
174316,11816710,BGH,1521404.0,BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND,ticker_fallback
178972,08861T20,BGMD,1407038.0,BG Medicine Inc,cusip_link
31849,09970910,BGP,940510.0,BORDERS GROUP INC,cusip_link
39316,08465610,BGRY,,,not_found
158743,05508R10,BGS,1278027.0,B&G Foods Inc,cusip_link
20044,05601C10,BGSF,1474903.0,BGSF INC,cusip_link
41083,10920G10,BGXX,1886799.0,Bright Green Corp,cusip_link
3424,08986R30,BH,1726173.0,Biglari Holdings Inc,cusip_link
23084,08160H10,BHE,863436.0,BENCHMARK ELECTRONICS INC,cusip_link
32106,05722G10,BHGE,1701605.0,Baker Hughes Co,cusip_link
39783,08249020,BHIL,,,not_found
25740,09074B10,BHTG,1590383.0,BIOHITECH GLOBAL INC,cusip_link
14412,83589810,BID,2094919.0,Tribeca Strategic Acquisition Corp.,ticker_fallback
166733,08883T20,BIDZ,1324105.0,BIDZCOM INC,cusip_link
12123,08930210,BIG,768835.0,BIG LOTS INC,cusip_link
36754,08975P10,BIGC,1626450.0,BigCommerce Holdings Inc,cusip_link
24468,09062X10,BIIB,875045.0,BIOGEN IDEC INC,cusip_link
35868,09004310,BILL,1786352.0,Billcom Holdings Inc,cusip_link
2220,09057220,BIO,12208.0,BIO RAD LABORATORIES INC,cusip_link
196160,09072Q10,BIOA,1534287.0,BIOAMBER INC,cusip_link
50567,09077V10,BIOA,1709941.0,BioAge Labs Inc,cusip_link
25396,09071B10,BIOC,822418.0,BIOCLINICA INC,cusip_link
19117,09072V60,BIOC,1044378.0,BIOCEPT INC,cusip_link
35543,68404L20,BIOS,1014739.0,Option Care Health Inc,cusip_link
39546,01675A20,BIRD,1653909.0,Allbirds Inc,cusip_link
63895,09173610,BITS,818813.0,BITSTREAM INC,cusip_link
29819,09075E10,BIVV,1681689.0,Bioverativ Inc,cusip_link
65105,05548J10,BJ,1037461.0,BJS WHOLESALE CLUB INC,cusip_link
33718,05550J10,BJ,1531152.0,BJ's Wholesale Club Holdings Inc,cusip_link
39821,09563350,BJDX,1704287.0,"Bluejay Diagnostics, Inc.",ticker_fallback
66198,05569C10,BJGP,1281696.0,BMP SUNSTONE CORP,cusip_link
63739,09180C10,BJRI,1013488.0,BJS RESTAURANTS INC,cusip_link
164652,11246310,BKD,1332349.0,Brookdale Senior Living Inc.,ticker_fallback
25234,11844010,BKE,885245.0,BUCKLE INC,ticker_fallback
2259,09211310,BKH,1130464.0,BLACK HILLS CORP /SD/,ticker_fallback
180272,09215C10,BKI,1627014.0,Black Knight Inc,cusip_link
61596,11825510,BKI,,,not_found
1974,05714910,BKR,9263.0,BAKER MICHAEL CORP,cusip_link
148224,05746510,BKRS,1171032.0,BAKERS FOOTWEAR GROUP INC,cusip_link
28924,06777410,BKS,890491.0,BARNES & NOBLE INC,cusip_link
39621,09263B20,BKSY,1753539.0,BlackSky Technology Inc,cusip_link
41799,05603J10,BKV,1838406.0,BKV Corp,ticker_fallback
28420,09239B10,BL,1666134.0,BLACKLINE INC,cusip_link
23167,09530610,BLBD,1589526.0,Blue Bird Corp,cusip_link
26630,09229E30,BLBX,1567900.0,BLACKBOXSTOCKS INC,cusip_link
2150,08055510,BLC,356080.0,BELO CORP,cusip_link
22258,07948140,BLCM,1358403.0,BELLICUM PHARMACEUTICALS INC,cusip_link
12992,05826410,BLD,805792.0,BALDWIN TECHNOLOGY CO INC,cusip_link
23245,89055F10,BLD,1633931.0,TopBuild Corp,cusip_link
38779,09266710,BLDE,1779128.0,Blade Air Mobility Inc,cusip_link
163036,12008R10,BLDR,1316835.0,Builders FirstSource Inc,cusip_link
36660,08431010,BLI,1689657.0,Berkeley Lights Inc,cusip_link
176768,10807Q70,BLIN,1378590.0,Bridgeline Digital Inc,cusip_link
260893,09227Q10,BLKB,1280058.0,BLACKBAUD INC,cusip_link
1988,05849810,BLL,9389.0,BALL CORP,cusip_link
171049,09423510,BLMN,1546417.0,Bloomin' Brands Inc,cusip_link
39056,09352U10,BLND,1855747.0,"Blend Labs, Inc.",ticker_fallback
184049,09354A10,BLNK,1429764.0,Blink Charging Co,cusip_link
170444,45672H10,BLOX,,,not_found
22927,07877130,BLPH,1600132.0,Bellerophon Therapeutics Inc,cusip_link
2271,09518010,BLT,1001606.0,BLOUNT INTERNATIONAL INC,cusip_link
23291,09091170,BLTI,811240.0,BIOLASE INC,cusip_link
17998,09609G20,BLUE,,,not_found
19525,00856G10,BLVD,1592016.0,AgroFresh Solutions Inc,cusip_link
39910,05637B10,BLZE,1462056.0,Backblaze Inc,cusip_link
37790,12047B10,BMBL,1830043.0,Bumble Inc,cusip_link
14650,05592110,BMC,835729.0,BMC SOFTWARE INC,cusip_link
38529,09077A10,BMEA,1840439.0,Biomea Fusion Inc,cusip_link
1968,05652510,BMI,9092.0,BADGER METER INC,cusip_link
122257,09061G10,BMRN,1048477.0,BIOMARIN PHARMACEUTICAL INC,cusip_link
2154,08143710,BMS,11199.0,BEMIS CO INC,cusip_link
166569,09064X10,BMTI,1138400.0,BIOMIMETIC THERAPEUTICS INC,cusip_link
37673,05591L10,BMTX,1725872.0,BM Technologies Inc,cusip_link
2403,11012210,BMY,14272.0,BRISTOL MYERS SQUIBB CO,ticker_fallback
2346,10304310,BNE,,,not_found
23208,06777U20,BNED,1634117.0,Barnes & Noble Education Inc,cusip_link
18561,08180D10,BNFT,1576169.0,Benefitfocus Inc,cusip_link
2163,08204710,BNHN,935226.0,BENIHANA INC,cusip_link
197956,03600T10,BNNY,,,not_found
254381,08205P20,BNTC,1808898.0,Benitec Biopharma Inc,cusip_link
164270,09064320,BNVI,1203957.0,BIONOVO INC,cusip_link
141339,06647010,BNX,1341470.0,BANKSCOM INC,cusip_link
2282,09676110,BOBE,33769.0,EVANS BOB FARMS INC,cusip_link
39112,07346330,BODY,1826889.0,Beachbody Company Inc,cusip_link
42987,10523010,BOF,1962481.0,BranchOut Food Inc.,ticker_fallback
23594,09748810,BOJA,1630132.0,Bojangles' Inc,cusip_link
27669,05070R10,BOLD,1628738.0,Audentes Therapeutics Inc,cusip_link
45157,10170A10,BOLD,1782303.0,Boundless Bio Inc,cusip_link
2295,09769810,BOLT,354655.0,Teledyne Bolt Inc,cusip_link
27977,10104410,BOMN,,,not_found
185193,98420P30,BONE,1453593.0,Xtant Medical Holdings Inc,cusip_link
24483,09776J10,BONT,878079.0,BON TON STORES INC,cusip_link
4497,23291C10,BOOM,34067.0,DMC Global Inc,cusip_link
21898,09940610,BOOT,1610250.0,Boot Barn Holdings Inc,cusip_link
30016,50568810,BOOT,1610250.0,"Boot Barn Holdings, Inc.",ticker_fallback
37855,10258P10,BOWL,1840572.0,Bowlero Corp,cusip_link
20088,10316T10,BOX,1372612.0,BOX INC,cusip_link
37476,10317410,BOXD,,,not_found
182112,98979V10,BPI,1305323.0,Zovio Inc,cusip_link
13526,11823010,BPL,,,not_found
23407,09627Y10,BPMC,1597264.0,Blueprint Medicines Corp,cusip_link
32413,0556EL10,BPMP,1708301.0,BP Midstream Partners LP,cusip_link
165563,09057N40,BPTH,1133818.0,BIO-PATH HOLDINGS INC,cusip_link
162909,05563910,BPZ,1023734.0,BPZ RESOURCES INC,cusip_link
139526,67804610,BQI,,,not_found
176928,11133T10,BR,1383312.0,BROADRIDGE FINANCIAL SOLUTIONS INC,cusip_link
35684,07831C10,BRBR,1772016.0,BELLRING BRANDS INC,cusip_link
2352,10467410,BRC,746598.0,BRADY CORP,ticker_fallback
38029,05601U10,BRCC,1891101.0,BRC Inc,cusip_link
120774,11162130,BRCD,,,not_found
66708,11132010,BRCM,,,not_found
19830,09970L10,BRDR,1277141.0,Borderfree Inc,cusip_link
37658,09077J20,BRDS,1861449.0,Bird Global Inc,cusip_link
170535,06753220,BRFH,1487197.0,BARFRESH FOOD GROUP INC.,ticker_fallback
2390,10876310,BRID,14177.0,BRIDGFORD FOODS CORP,ticker_fallback
2176,08467070,BRK,1067983.0,BERKSHIRE HATHAWAY INC,cusip_link
138483,11679410,BRKR,1109354.0,BRUKER CORP,ticker_fallback
